Naissance,AOD,ATP,DTP,AOD_Macron,Debut,Enfants,Sexe,AgeLiq,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1965,62,67,169,63.66666666666668,36,1,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,1,2,60,96,104,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,1,2,61,100,108,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,1,2,62,104,112,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,1,2,63,108,116,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,1,2,64,112,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,1,2,65,116,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,1,2,66,120,128,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,1,2,67,124,132,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,2,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,2,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,2,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,2,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,2,60,96,112,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,2,2,61,100,116,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,2,2,62,104,120,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,2,2,63,108,124,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,2,2,64,112,128,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,2,65,116,132,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,2,66,120,136,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,2,2,67,124,140,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,3,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,3,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,3,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,3,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,2,60,96,120,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,3,2,61,100,124,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,3,2,62,104,128,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,3,2,63,108,132,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,3,2,64,112,136,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,2,65,116,140,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,2,66,120,144,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,3,2,67,124,148,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,4,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,4,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,4,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,4,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,2,60,96,128,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,4,2,61,100,132,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,4,2,62,104,136,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,4,2,63,108,140,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,4,2,64,112,144,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,2,65,116,148,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,2,66,120,152,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,4,2,67,124,156,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,5,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,5,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,5,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,5,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,2,60,96,136,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,5,2,61,100,140,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,5,2,62,104,144,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,5,2,63,108,148,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,5,2,64,112,152,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,2,65,116,156,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,5,2,66,120,160,0,1,0,9,0,1,0,9,0
1965,62,67,169,63.66666666666668,36,5,2,67,124,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,36,6,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,6,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,6,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,6,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,6,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,6,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,6,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,6,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,6,2,60,96,144,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,6,2,61,100,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,6,2,62,104,152,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,6,2,63,108,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,6,2,64,112,160,0,1,0,9,0,1,0,9,0
1965,62,67,169,63.66666666666668,36,6,2,65,116,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,36,6,2,66,120,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,36,6,2,67,124,172,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,7,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,7,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,7,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,7,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,7,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,7,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,7,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,7,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,7,2,60,96,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,7,2,61,100,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,7,2,62,104,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,36,7,2,63,108,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,36,7,2,64,112,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,36,7,2,65,116,172,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,7,2,66,120,176,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,7,2,67,124,180,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,8,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,8,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,8,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,8,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,8,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,8,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,8,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,8,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,8,2,60,96,160,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,8,2,61,100,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,8,2,62,104,168,0,1,0,1,0,0,,,
1965,62,67,169,63.66666666666668,36,8,2,63,108,172,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,36,8,2,64,112,176,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,8,2,65,116,180,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,8,2,66,120,184,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,8,2,67,124,188,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,9,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,9,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,9,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,9,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,9,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,9,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,9,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,9,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,9,2,60,96,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,9,2,61,100,172,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,9,2,62,104,176,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,36,9,2,63,108,180,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,36,9,2,64,112,184,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,9,2,65,116,188,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,9,2,66,120,192,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,9,2,67,124,196,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,10,1,60,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,10,1,61,100,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,10,1,62,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,10,1,63,108,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,36,10,1,64,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,10,1,65,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,10,1,66,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,10,1,67,124,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,36,10,2,60,96,176,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,10,2,61,100,180,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,36,10,2,62,104,184,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,36,10,2,63,108,188,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,36,10,2,64,112,192,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,10,2,65,116,196,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,10,2,66,120,200,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,36,10,2,67,124,204,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,0,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,0,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,0,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,0,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,0,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,2,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,0,2,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,0,2,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,0,2,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,0,2,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,2,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,2,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,0,2,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,1,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,1,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,1,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,1,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,2,60,92,100,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,1,2,61,96,104,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,1,2,62,100,108,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,1,2,63,104,112,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,1,2,64,108,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,2,65,112,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,2,66,116,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,1,2,67,120,128,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,2,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,2,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,2,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,2,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,2,60,92,108,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,2,2,61,96,112,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,2,2,62,100,116,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,2,2,63,104,120,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,2,2,64,108,124,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,2,65,112,128,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,2,66,116,132,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,2,2,67,120,136,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,3,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,3,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,3,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,3,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,2,60,92,116,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,3,2,61,96,120,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,3,2,62,100,124,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,3,2,63,104,128,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,3,2,64,108,132,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,2,65,112,136,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,2,66,116,140,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,3,2,67,120,144,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,4,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,4,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,4,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,4,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,2,60,92,124,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,4,2,61,96,128,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,4,2,62,100,132,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,4,2,63,104,136,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,4,2,64,108,140,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,2,65,112,144,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,2,66,116,148,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,4,2,67,120,152,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,5,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,5,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,5,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,5,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,2,60,92,132,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,5,2,61,96,136,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,5,2,62,100,140,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,5,2,63,104,144,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,5,2,64,108,148,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,2,65,112,152,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,2,66,116,156,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,5,2,67,120,160,0,1,0,9,0,1,0,9,0
1965,62,67,169,63.66666666666668,37,6,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,6,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,6,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,6,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,6,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,6,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,6,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,6,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,6,2,60,92,140,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,6,2,61,96,144,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,6,2,62,100,148,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,6,2,63,104,152,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,6,2,64,108,156,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,6,2,65,112,160,0,1,0,9,0,1,0,9,0
1965,62,67,169,63.66666666666668,37,6,2,66,116,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,37,6,2,67,120,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,37,7,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,7,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,7,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,7,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,7,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,7,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,7,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,7,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,7,2,60,92,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,7,2,61,96,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,7,2,62,100,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,7,2,63,104,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,37,7,2,64,108,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,37,7,2,65,112,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,37,7,2,66,116,172,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,7,2,67,120,176,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,8,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,8,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,8,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,8,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,8,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,8,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,8,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,8,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,8,2,60,92,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,8,2,61,96,160,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,8,2,62,100,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,37,8,2,63,104,168,0,1,0,1,0,0,,,
1965,62,67,169,63.66666666666668,37,8,2,64,108,172,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,8,2,65,112,176,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,8,2,66,116,180,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,8,2,67,120,184,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,37,9,1,60,92,92,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,9,1,61,96,96,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,9,1,62,100,100,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,9,1,63,104,104,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,37,9,1,64,108,108,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,9,1,65,112,112,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,9,1,66,116,116,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,9,1,67,120,120,0,1,0,12,0,1,0,12,0
1965,62,67,169,63.66666666666668,37,9,2,60,92,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,9,2,61,96,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,37,9,2,62,100,172,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,37,9,2,63,104,176,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,37,9,2,64,108,180,0,1,1,0,0,1,1,0,0
